State Code,District Code,India/States,Division,Group,Class,NIC Name,Main Workers - Total -  Persons,Main Workers - Total - Males,Main Workers - Total - Females,Main Workers - Rural -  Persons,Main Workers - Rural - Males,Main Workers - Rural - Females,Main Workers - Urban -  Persons,Main Workers - Urban - Males,Main Workers - Urban - Females,Marginal Workers - Total -  Persons,Marginal Workers - Total - Males,Marginal Workers - Total - Females,Marginal Workers - Rural -  Persons,Marginal Workers - Rural - Males,Marginal Workers - Rural - Females,Marginal Workers - Urban -  Persons,Marginal Workers - Urban - Males,Marginal Workers - Urban - Females
`18,`000,STATE - ASSAM,`23,`231,`2310,Manufacture of glass and glass products,24,20,4,16,14,2,8,6,2,8,8,0,8,8,0,0,0,0
`18,`000,STATE - ASSAM,`23,`239,`0000,Manufacture of non-metallic mineral products n.e.c.,1334,1192,142,1150,1022,128,184,170,14,750,500,250,728,484,244,22,16,6
`18,`000,STATE - ASSAM,`23,`239,`2391,Manufacture of refractory products,64,46,18,58,40,18,6,6,0,84,38,46,84,38,46,0,0,0
`18,`000,STATE - ASSAM,`23,`239,`2392,Manufacture of clay building materials,624,526,98,600,508,92,24,18,6,580,388,192,564,376,188,16,12,4
`18,`000,STATE - ASSAM,`23,`239,`2393,Manufacture of other porcelain and ceramic products,24,14,10,18,8,10,6,6,0,24,18,6,22,16,6,2,2,0
`18,`000,STATE - ASSAM,`23,`239,`2394,"Manufacture of cement, lime and plaster",568,556,12,434,428,6,134,128,6,38,36,2,34,34,0,4,2,2
`18,`000,STATE - ASSAM,`23,`239,`2395,"Manufacture of articles of concrete, cement and plaster",44,42,2,32,30,2,12,12,0,10,8,2,10,8,2,0,0,0
`18,`000,STATE - ASSAM,`23,`239,`2396,"Cutting, shaping and finishing of stone",6,4,2,4,4,0,2,0,2,8,6,2,8,6,2,0,0,0
`18,`000,STATE - ASSAM,`23,`239,`2399,Manufacture of other non-metallic mineral products n.e.c.,4,4,0,4,4,0,0,0,0,6,6,0,6,6,0,0,0,0
`18,`000,STATE - ASSAM,`24,`000,`0000,Manufacture of basic metals,866,648,218,750,548,202,116,100,16,668,188,480,632,170,462,36,18,18
`18,`000,STATE - ASSAM,`24,`241,`0000,Manufacture of basic iron and steel,312,298,14,238,230,8,74,68,6,68,60,8,56,52,4,12,8,4
`18,`000,STATE - ASSAM,`24,`241,`2410,Manufacture of basic iron and steel,312,298,14,238,230,8,74,68,6,68,60,8,56,52,4,12,8,4
`18,`000,STATE - ASSAM,`24,`242,`0000,Manufacture of basic precious and other non-ferrous metals,40,40,0,36,36,0,4,4,0,14,14,0,12,12,0,2,2,0
`18,`000,STATE - ASSAM,`24,`242,`2420,Manufacture of basic precious and other non-ferrous metals,40,40,0,36,36,0,4,4,0,14,14,0,12,12,0,2,2,0
`18,`000,STATE - ASSAM,`24,`243,`0000,Casting of metals,514,310,204,476,282,194,38,28,10,586,114,472,564,106,458,22,8,14
`18,`000,STATE - ASSAM,`24,`243,`2431,Casting of iron and steel,504,300,204,474,280,194,30,20,10,586,114,472,564,106,458,22,8,14
`18,`000,STATE - ASSAM,`24,`243,`2432,Casting of non-ferrous metals,10,10,0,2,2,0,8,8,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`25,`000,`0000,"Manufacture of fabricated metal products, except machinery and equipment",352,334,18,260,250,10,92,84,8,102,94,8,90,82,8,12,12,0
`18,`000,STATE - ASSAM,`25,`251,`0000,"Manufacture of structural metal products, tanks, reservoirs and steam",62,60,2,46,44,2,16,16,0,20,16,4,16,12,4,4,4,0
`18,`000,STATE - ASSAM,`25,`251,`2511,Manufacture of structural metal products,62,60,2,46,44,2,16,16,0,16,16,0,12,12,0,4,4,0
`18,`000,STATE - ASSAM,`25,`251,`2512,"Manufacture of tanks, reservoirs and containers of metal",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`000,STATE - ASSAM,`25,`251,`2513,"Manufacture of steam generators, except central heating hot water",0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`000,STATE - ASSAM,`25,`259,`0000,Manufacture of other fabricated metal products; metalworking service,290,274,16,214,206,8,76,68,8,82,78,4,74,70,4,8,8,0
`18,`000,STATE - ASSAM,`25,`259,`2591,"Forging, pressing, stamping and roll-forming of metal; powder",4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`25,`259,`2593,"Manufacture of cutlery, hand tools and general hardware",221,207,14,168,160,8,53,47,6,60,56,4,52,48,4,8,8,0
`18,`000,STATE - ASSAM,`25,`259,`2599,Manufacture of other fabricated metal products n.e.c.,65,63,2,44,44,0,21,19,2,22,22,0,22,22,0,0,0,0
`18,`000,STATE - ASSAM,`26,`000,`0000,"Manufacture of computer, electronic and optical products",24,24,0,20,20,0,4,4,0,6,6,0,6,6,0,0,0,0
`18,`000,STATE - ASSAM,`26,`261,`0000,Manufacture of electronic components,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`26,`261,`2610,Manufacture of electronic components,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`26,`262,`0000,Manufacture of computers and peripheral equipment,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`26,`262,`2620,Manufacture of computers and peripheral equipment,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`26,`263,`0000,Manufacture of communication equipment,14,14,0,12,12,0,2,2,0,6,6,0,6,6,0,0,0,0
`18,`000,STATE - ASSAM,`26,`263,`2630,Manufacture of communication equipment,14,14,0,12,12,0,2,2,0,6,6,0,6,6,0,0,0,0
`18,`000,STATE - ASSAM,`26,`264,`0000,Manufacture of consumer electronics,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`26,`264,`2640,Manufacture of consumer electronics,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`26,`265,`0000,"Manufacture of measuring, testing, navigating and control equipment;",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`26,`265,`2652,Manufacture of watches and clocks,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`27,`000,`0000,Manufacture of electrical equipment,28,22,6,24,18,6,4,4,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`27,`272,`0000,Manufacture of batteries and accumulators,6,4,2,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`27,`272,`2720,Manufacture of batteries and accumulators,6,4,2,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`27,`274,`0000,Manufacture of electric lighting equipment,14,10,4,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`27,`274,`2740,Manufacture of electric lighting equipment,14,10,4,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`27,`275,`0000,Manufacture of domestic appliances,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`27,`275,`2750,Manufacture of domestic appliances,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`28,`000,`0000,Manufacture of machinery and equipment n.e.c.,24,16,8,16,8,8,8,8,0,32,4,28,32,4,28,0,0,0
`18,`000,STATE - ASSAM,`28,`281,`0000,Manufacture of general purpose machinery,6,6,0,4,4,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`000,STATE - ASSAM,`28,`281,`2811,"Manufacture of engines and turbines, except aircraft, vehicle and cycle",6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`28,`281,`2819,Manufacture of other general-purpose machinery,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`000,STATE - ASSAM,`28,`282,`0000,Manufacture of special-purpose machinery,18,10,8,12,4,8,6,6,0,30,2,28,30,2,28,0,0,0
`18,`000,STATE - ASSAM,`28,`282,`2823,Manufacture of machinery for metallurgy,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`28,`282,`2825,"Manufacture of machinery for food, beverage and tobacco processing",0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`000,STATE - ASSAM,`28,`282,`2826,"Manufacture of machinery for textile, apparel and leather production",14,6,8,10,2,8,4,4,0,28,0,28,28,0,28,0,0,0
`18,`000,STATE - ASSAM,`29,`000,`0000,"Manufacture of motor vehicles, trailers and semi-trailers",4,4,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`000,STATE - ASSAM,`29,`292,`0000,Manufacture of bodies (coachwork) for motor vehicles; manufacture of,2,2,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`000,STATE - ASSAM,`29,`292,`2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,2,2,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0
`18,`000,STATE - ASSAM,`29,`293,`0000,Manufacture of parts and accessories for motor vehicles,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`29,`293,`2930,Manufacture of parts and accessories for motor vehicles,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`30,`000,`0000,Manufacture of other transport equipment,232,218,14,198,188,10,34,30,4,106,100,6,100,96,4,6,4,2
`18,`000,STATE - ASSAM,`30,`301,`0000,Building of ships and boats,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`30,`301,`3011,Building of ships and floating structures,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`30,`302,`0000,Manufacture of railway locomotives and rolling stock,10,8,2,4,4,0,6,4,2,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`30,`302,`3020,Manufacture of railway locomotives and rolling stock,10,8,2,4,4,0,6,4,2,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`30,`309,`0000,Manufacture of transport equipment n.e.c.,216,204,12,190,180,10,26,24,2,106,100,6,100,96,4,6,4,2
`18,`000,STATE - ASSAM,`30,`309,`3091,Manufacture of motorcycles,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`30,`309,`3092,Manufacture of bicycles and invalid carriages,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`30,`309,`3099,Manufacture of other transport equipment n.e.c.,212,202,10,188,178,10,24,24,0,106,100,6,100,96,4,6,4,2
`18,`000,STATE - ASSAM,`31,`000,`0000,Manufacture of furniture,3254,3200,54,2890,2852,38,364,348,16,965,925,40,900,860,40,65,65,0
`18,`000,STATE - ASSAM,`31,`310,`0000,Manufacture of furniture,3254,3200,54,2890,2852,38,364,348,16,965,925,40,900,860,40,65,65,0
`18,`000,STATE - ASSAM,`31,`310,`3100,Manufacture of furniture,3254,3200,54,2890,2852,38,364,348,16,965,925,40,900,860,40,65,65,0
`18,`000,STATE - ASSAM,`32,`000,`0000,Other manufacturing,300,256,44,244,212,32,56,44,12,124,76,48,106,66,40,18,10,8
`18,`000,STATE - ASSAM,`32,`321,`0000,"Manufacture of jewellery, bijouterie and related articles",20,20,0,12,12,0,8,8,0,10,8,2,6,6,0,4,2,2
`18,`000,STATE - ASSAM,`32,`321,`3211,Manufacture of jewellery and related articles,20,20,0,12,12,0,8,8,0,10,8,2,6,6,0,4,2,2
`18,`000,STATE - ASSAM,`32,`322,`0000,Manufacture of musical instruments,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`32,`322,`3220,Manufacture of musical instruments,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`32,`323,`0000,Manufacture of sports goods,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`32,`323,`3230,Manufacture of sports goods,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`32,`324,`0000,Manufacture of games and toys,14,6,8,10,6,4,4,0,4,22,8,14,22,8,14,0,0,0
`18,`000,STATE - ASSAM,`32,`324,`3240,Manufacture of games and toys,14,6,8,10,6,4,4,0,4,22,8,14,22,8,14,0,0,0
`18,`000,STATE - ASSAM,`32,`329,`0000,Other manufacturing n.e.c.,260,224,36,216,188,28,44,36,8,92,60,32,78,52,26,14,8,6
`18,`000,STATE - ASSAM,`32,`329,`3290,Other manufacturing n.e.c.,260,224,36,216,188,28,44,36,8,92,60,32,78,52,26,14,8,6
`18,`000,STATE - ASSAM,`33,`000,`0000,Repair and installation of machinery and equipment,244,236,8,192,190,2,52,46,6,60,56,4,48,46,2,12,10,2
`18,`000,STATE - ASSAM,`33,`331,`0000,"Repair of fabricated metal products, machinery and equipment",240,232,8,188,186,2,52,46,6,58,56,2,46,46,0,12,10,2
`18,`000,STATE - ASSAM,`33,`331,`3311,Repair of fabricated metal products,18,18,0,14,14,0,4,4,0,4,4,0,0,0,0,4,4,0
`18,`000,STATE - ASSAM,`33,`331,`3312,Repair of machinery,8,8,0,6,6,0,2,2,0,6,6,0,4,4,0,2,2,0
`18,`000,STATE - ASSAM,`33,`331,`3313,Repair of electronic and optical equipment,32,28,4,22,20,2,10,8,2,8,8,0,8,8,0,0,0,0
`18,`000,STATE - ASSAM,`33,`331,`3314,Repair of electrical equipment,118,114,4,92,92,0,26,22,4,30,28,2,26,26,0,4,2,2
`18,`000,STATE - ASSAM,`33,`331,`3315,"Repair of transport equipment, except motor vehicles",32,32,0,30,30,0,2,2,0,6,6,0,4,4,0,2,2,0
`18,`000,STATE - ASSAM,`33,`331,`3319,Repair of other equipment,32,32,0,24,24,0,8,8,0,4,4,0,4,4,0,0,0,0
`18,`000,STATE - ASSAM,`33,`332,`0000,Installation of industrial machinery and equipment,4,4,0,4,4,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`000,STATE - ASSAM,`33,`332,`3320,Installation of industrial machinery and equipment,4,4,0,4,4,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`000,STATE - ASSAM,`35,`000,`0000,"Electricity, gas, steam and air conditioning supply",2850,2684,166,1990,1902,88,860,782,78,322,298,24,266,252,14,56,46,10
`18,`000,STATE - ASSAM,`35,`351,`0000,"Electric power generation, transmission and distribution",2770,2610,160,1948,1864,84,822,746,76,314,290,24,260,246,14,54,44,10
`18,`000,STATE - ASSAM,`35,`351,`3510,"Electric power generation, transmission and distribution",2770,2610,160,1948,1864,84,822,746,76,314,290,24,260,246,14,54,44,10
`18,`000,STATE - ASSAM,`35,`352,`0000,Manufacture of gas; distribution of gaseous fuels through mains,78,72,6,40,36,4,38,36,2,8,8,0,6,6,0,2,2,0
`18,`000,STATE - ASSAM,`35,`352,`3520,Manufacture of gas; distribution of gaseous fuels through mains,78,72,6,40,36,4,38,36,2,8,8,0,6,6,0,2,2,0
`18,`000,STATE - ASSAM,`35,`353,`0000,Steam and air conditioning supply,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`35,`353,`3530,Steam and air conditioning supply,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`36,`000,`0000,"Water collection, treatment and supply",2165,2011,154,1528,1464,64,637,547,90,94,86,8,80,74,6,14,12,2
`18,`000,STATE - ASSAM,`36,`360,`0000,"Water collection, treatment and supply",2165,2011,154,1528,1464,64,637,547,90,94,86,8,80,74,6,14,12,2
`18,`000,STATE - ASSAM,`36,`360,`3600,"Water collection, treatment and supply",2165,2011,154,1528,1464,64,637,547,90,94,86,8,80,74,6,14,12,2
`18,`000,STATE - ASSAM,`37,`000,`0000,Sewerage,8,6,2,4,2,2,4,4,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`37,`370,`0000,Sewerage,8,6,2,4,2,2,4,4,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`37,`370,`3700,Sewerage,8,6,2,4,2,2,4,4,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`38,`000,`0000,"Waste collection, treatment and disposal activities; materials recovery",132,126,6,106,104,2,26,22,4,12,8,4,10,8,2,2,0,2
`18,`000,STATE - ASSAM,`38,`381,`0000,Waste collection,130,124,6,104,102,2,26,22,4,12,8,4,10,8,2,2,0,2
`18,`000,STATE - ASSAM,`38,`381,`3811,Collection of non-hazardous waste,36,32,4,24,22,2,12,10,2,6,4,2,6,4,2,0,0,0
`18,`000,STATE - ASSAM,`38,`381,`3812,Collection of hazardous waste,94,92,2,80,80,0,14,12,2,6,4,2,4,4,0,2,0,2
`18,`000,STATE - ASSAM,`38,`382,`0000,Waste treatment and disposal,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`38,`382,`3822,Treatment and disposal of hazardous waste,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`39,`000,`0000,Remediation activities and other waste management services,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`39,`390,`0000,Remediation activities and other waste management services,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`39,`390,`3900,Remediation activities and other waste management services,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`41,`000,`0000,Construction of buildings,10056,9072,984,8196,7422,774,1860,1650,210,3975,3132,843,3578,2790,788,397,342,55
`18,`000,STATE - ASSAM,`41,`410,`0000,Construction of buildings,10056,9072,984,8196,7422,774,1860,1650,210,3975,3132,843,3578,2790,788,397,342,55
`18,`000,STATE - ASSAM,`41,`410,`4100,Construction of buildings,10056,9072,984,8196,7422,774,1860,1650,210,3975,3132,843,3578,2790,788,397,342,55
`18,`000,STATE - ASSAM,`42,`000,`0000,Civil engineering,9045,8183,862,6860,6222,638,2185,1961,224,3506,2496,1010,3274,2296,978,232,200,32
`18,`000,STATE - ASSAM,`42,`421,`0000,Construction of roads and railways,6237,5676,561,4604,4182,422,1633,1494,139,2360,1686,674,2238,1578,660,122,108,14
`18,`000,STATE - ASSAM,`42,`421,`4210,Construction roads and railways,6237,5676,561,4604,4182,422,1633,1494,139,2360,1686,674,2238,1578,660,122,108,14
`18,`000,STATE - ASSAM,`42,`422,`0000,Construction of utility projects,597,548,49,496,472,24,101,76,25,48,44,4,42,38,4,6,6,0
`18,`000,STATE - ASSAM,`42,`422,`4220,Construction of utility projects,597,548,49,496,472,24,101,76,25,48,44,4,42,38,4,6,6,0
`18,`000,STATE - ASSAM,`42,`429,`0000,Construction of other civil engineering projects,2211,1959,252,1760,1568,192,451,391,60,1098,766,332,994,680,314,104,86,18
`18,`000,STATE - ASSAM,`42,`429,`4290,Construction of other civil engineering projects,2211,1959,252,1760,1568,192,451,391,60,1098,766,332,994,680,314,104,86,18
`18,`000,STATE - ASSAM,`43,`000,`0000,Specialized construction activities,9465,8059,1406,8186,6942,1244,1279,1117,162,5139,3751,1388,4748,3432,1316,391,319,72
`18,`000,STATE - ASSAM,`43,`431,`0000,Demolition and site preparation,664,574,90,578,496,82,86,78,8,401,265,136,388,256,132,13,9,4
`18,`000,STATE - ASSAM,`43,`431,`4311,Demolition,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`43,`431,`4312,Site preparation,662,572,90,578,496,82,84,76,8,401,265,136,388,256,132,13,9,4
`18,`000,STATE - ASSAM,`43,`432,`0000,"Electrical, plumbing and other construction installation activities",7349,6148,1201,6398,5342,1056,951,806,145,4132,2990,1142,3830,2756,1074,302,234,68
`18,`000,STATE - ASSAM,`43,`432,`4321,Electrical installation,188,178,10,122,116,6,66,62,4,52,46,6,42,36,6,10,10,0
`18,`000,STATE - ASSAM,`43,`432,`4322,"Plumbing, heat and air-conditioning installation",146,142,4,84,80,4,62,62,0,40,38,2,36,34,2,4,4,0
`18,`000,STATE - ASSAM,`43,`432,`4329,Other construction installation,7015,5828,1187,6192,5146,1046,823,682,141,4040,2906,1134,3752,2686,1066,288,220,68
`18,`000,STATE - ASSAM,`43,`433,`0000,Building completion and finishing,1424,1311,113,1192,1088,104,232,223,9,592,484,108,516,408,108,76,76,0
`18,`000,STATE - ASSAM,`43,`433,`4330,Building completion and finishing,1424,1311,113,1192,1088,104,232,223,9,592,484,108,516,408,108,76,76,0
`18,`000,STATE - ASSAM,`43,`439,`0000,Other specialized construction activities,28,26,2,18,16,2,10,10,0,14,12,2,14,12,2,0,0,0
`18,`000,STATE - ASSAM,`43,`439,`4390,Other specialized construction activities,28,26,2,18,16,2,10,10,0,14,12,2,14,12,2,0,0,0
`18,`000,STATE - ASSAM,`45,`000,`0000,Wholesale and retail trade and repair of motor vehicles and motorcycles,1440,1406,34,876,864,12,564,542,22,222,220,2,180,178,2,42,42,0
`18,`000,STATE - ASSAM,`45,`451,`0000,Sale of motor vehicles,117,109,8,52,50,2,65,59,6,10,10,0,6,6,0,4,4,0
`18,`000,STATE - ASSAM,`45,`451,`4510,Sale of motor vehicles,117,109,8,52,50,2,65,59,6,10,10,0,6,6,0,4,4,0
`18,`000,STATE - ASSAM,`45,`452,`0000,Maintenance and repair of motor vehicles,1035,1017,18,622,614,8,413,403,10,176,174,2,140,138,2,36,36,0
`18,`000,STATE - ASSAM,`45,`452,`4520,Maintenance and repair of motor vehicles,1035,1017,18,622,614,8,413,403,10,176,174,2,140,138,2,36,36,0
`18,`000,STATE - ASSAM,`45,`453,`0000,Sale of motor vehicle parts and accessories,89,87,2,40,40,0,49,47,2,6,6,0,4,4,0,2,2,0
`18,`000,STATE - ASSAM,`45,`453,`4530,Sale of motor vehicle parts and accessories,89,87,2,40,40,0,49,47,2,6,6,0,4,4,0,2,2,0
`18,`000,STATE - ASSAM,`45,`454,`0000,"Sale, maintenance and repair of motorcycles and related parts and",199,193,6,162,160,2,37,33,4,30,30,0,30,30,0,0,0,0
`18,`000,STATE - ASSAM,`45,`454,`4540,"Sale, maintenance and repair of motorcycles and related parts and",199,193,6,162,160,2,37,33,4,30,30,0,30,30,0,0,0,0
`18,`000,STATE - ASSAM,`46,`000,`0000,"Wholesale trade, except of motor vehicles and motorcycles",1718,1608,110,1316,1238,78,402,370,32,381,333,48,340,294,46,41,39,2
`18,`000,STATE - ASSAM,`46,`461,`0000,Wholesale on a fee or contract basis,91,73,18,56,44,12,35,29,6,22,16,6,18,12,6,4,4,0
`18,`000,STATE - ASSAM,`46,`461,`4610,Wholesale on a fee or contract basis,91,73,18,56,44,12,35,29,6,22,16,6,18,12,6,4,4,0
`18,`000,STATE - ASSAM,`46,`462,`0000,Wholesale of agricultural raw materials and live animals,772,710,62,712,660,52,60,50,10,208,180,28,198,170,28,10,10,0
`18,`000,STATE - ASSAM,`46,`462,`4620,Wholesale of agricultural raw materials and live animals,772,710,62,712,660,52,60,50,10,208,180,28,198,170,28,10,10,0
`18,`000,STATE - ASSAM,`46,`463,`0000,"Wholesale of food, beverages and tobacco",127,121,6,94,88,6,33,33,0,22,20,2,22,20,2,0,0,0
`18,`000,STATE - ASSAM,`46,`463,`4630,"Wholesale of food, beverages and tobacco",127,121,6,94,88,6,33,33,0,22,20,2,22,20,2,0,0,0
`18,`000,STATE - ASSAM,`46,`464,`0000,Wholesale of household goods,112,104,8,74,72,2,38,32,6,14,12,2,12,10,2,2,2,0
`18,`000,STATE - ASSAM,`46,`464,`4641,"Wholesale of textiles, clothing and footwear",8,8,0,8,8,0,0,0,0,2,0,2,2,0,2,0,0,0
`18,`000,STATE - ASSAM,`46,`464,`4649,Wholesale of other household goods,104,96,8,66,64,2,38,32,6,12,12,0,10,10,0,2,2,0
`18,`000,STATE - ASSAM,`46,`465,`0000,"Wholesale of machinery, equipment and supplies",98,96,2,74,72,2,24,24,0,8,8,0,6,6,0,2,2,0
`18,`000,STATE - ASSAM,`46,`465,`4652,Wholesale of electronic and telecommunications equipment and parts,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`000,STATE - ASSAM,`46,`465,`4653,"Wholesale of agricultural machinery, equipment and supplies",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0
`18,`000,STATE - ASSAM,`46,`465,`4659,Wholesale of other machinery and equipment,96,94,2,72,70,2,24,24,0,6,6,0,6,6,0,0,0,0
`18,`000,STATE - ASSAM,`46,`466,`0000,Other specialized wholesale,387,387,0,228,228,0,159,159,0,81,79,2,62,62,0,19,17,2
`18,`000,STATE - ASSAM,`46,`466,`4661,"Wholesale of solid, liquid and gaseous fuels and related products",124,124,0,76,76,0,48,48,0,18,18,0,14,14,0,4,4,0
`18,`000,STATE - ASSAM,`46,`466,`4663,"Wholesale of construction materials, hardware, plumbing and heating",251,251,0,144,144,0,107,107,0,62,60,2,48,48,0,14,12,2
`18,`000,STATE - ASSAM,`46,`466,`4669,Wholesale of waste and scrap and other products n.e.c.,12,12,0,8,8,0,4,4,0,1,1,0,0,0,0,1,1,0
`18,`000,STATE - ASSAM,`46,`469,`0000,Non-specialized wholesale trade,131,117,14,78,74,4,53,43,10,26,18,8,22,14,8,4,4,0
`18,`000,STATE - ASSAM,`46,`469,`4690,Non-specialized wholesale trade,131,117,14,78,74,4,53,43,10,26,18,8,22,14,8,4,4,0
